parse,solve,decisions,unit,visit,restart,cdcl,adjacency,clause,decision,sat,var
2,2240,252972,2803352,30577140,0,false,set,watched_literals,VSIDS,false,125
2,775,91066,1024686,10909884,0,false,set,watched_literals,VSIDS,false,125
2,3064,343040,3872711,42215160,0,false,set,watched_literals,VSIDS,false,125
2,1489,170142,1875629,20550676,0,false,set,watched_literals,VSIDS,false,125
2,1850,222256,2398583,26343009,0,false,set,watched_literals,VSIDS,false,125
2,2135,250262,2765600,29860271,0,false,set,watched_literals,VSIDS,false,125
2,2447,275718,3116514,34110634,0,false,set,watched_literals,VSIDS,false,125
1,0,93,662,10349,0,false,set_unordered,basic,trivial,true,50
1,1,427,2779,44350,0,false,set_unordered,basic,trivial,true,50
1,0,132,789,12747,0,false,set_unordered,basic,trivial,true,50
1,2,523,2966,48775,0,false,set_unordered,basic,trivial,true,50
1,0,114,762,12500,0,false,set_unordered,basic,trivial,true,50
1,0,15,35,654,0,false,set_unordered,basic,trivial,true,50
1,0,95,562,9083,0,false,set_unordered,basic,trivial,true,50
1,0,14,48,825,0,false,set_unordered,basic,trivial,true,50
1,0,131,825,13474,0,false,set_unordered,basic,trivial,true,50
1,3,813,5273,83758,0,false,set_unordered,basic,trivial,true,50
1,3,850,5390,86394,0,false,set_unordered,basic,trivial,false,50
1,3,786,4894,78535,0,false,set_unordered,basic,trivial,false,50
1,3,758,4581,74082,0,false,set_unordered,basic,trivial,false,50
1,4,914,5996,96708,0,false,set_unordered,basic,trivial,false,50
1,3,756,4373,71188,0,false,set_unordered,basic,trivial,false,50
1,1,448,2826,45824,0,false,set_unordered,basic,trivial,false,50
1,3,834,5075,83759,0,false,set_unordered,basic,trivial,false,50
1,3,970,5400,91680,0,false,set_unordered,basic,trivial,false,50
1,4,942,6532,104570,0,false,set_unordered,basic,trivial,false,50
1,3,764,4725,77551,0,false,set_unordered,basic,trivial,false,50
1,0,100,735,10944,0,false,set_unordered,basic,trivial,true,75
1,8,1427,12500,189254,0,false,set_unordered,basic,trivial,true,75
1,13,2349,19956,308466,0,false,set_unordered,basic,trivial,true,75
1,8,1640,12451,192947,0,false,set_unordered,basic,trivial,true,75
1,7,1416,11437,172306,0,false,set_unordered,basic,trivial,true,75
1,6,1426,10486,162215,0,false,set_unordered,basic,trivial,true,75
1,0,138,1115,17742,0,false,set_unordered,basic,trivial,true,75
1,1,201,1539,24066,0,false,set_unordered,basic,trivial,true,75
1,0,82,640,9856,0,false,set_unordered,basic,trivial,true,75
1,49,9933,76551,1204720,0,false,set_unordered,basic,trivial,true,75
1,11,2412,18431,283559,0,false,set_unordered,basic,trivial,false,75
1,36,6884,53794,844302,0,false,set_unordered,basic,trivial,false,75
1,69,12782,108336,1675417,0,false,set_unordered,basic,trivial,false,75
1,109,22746,166253,2710583,0,false,set_unordered,basic,trivial,false,75
1,53,10050,84571,1292175,0,false,set_unordered,basic,trivial,false,75
1,46,8830,72681,1119695,0,false,set_unordered,basic,trivial,false,75
1,86,16962,136476,2151736,0,false,set_unordered,basic,trivial,false,75
1,51,10424,80807,1271725,0,false,set_unordered,basic,trivial,false,75
1,24,4362,35892,551994,0,false,set_unordered,basic,trivial,false,75
1,63,12442,97438,1546571,0,false,set_unordered,basic,trivial,false,75
2,148,24358,230768,3483321,0,false,set_unordered,basic,trivial,true,100
2,308,47814,473486,7145024,0,false,set_unordered,basic,trivial,true,100
2,20,3250,30991,475307,0,false,set_unordered,basic,trivial,true,100
2,59,10124,86954,1371136,0,false,set_unordered,basic,trivial,true,100
2,7,1293,11731,178951,0,false,set_unordered,basic,trivial,true,100
2,306,51146,483394,7329040,0,false,set_unordered,basic,trivial,true,100
2,228,37294,348255,5299514,0,false,set_unordered,basic,trivial,true,100
2,25,4317,39339,595194,0,false,set_unordered,basic,trivial,true,100
2,5,888,8726,133904,0,false,set_unordered,basic,trivial,true,100
2,23,3545,36663,558764,0,false,set_unordered,basic,trivial,true,100
2,574,96716,898174,13697721,0,false,set_unordered,basic,trivial,false,100
2,243,38900,387452,5748115,0,false,set_unordered,basic,trivial,false,100
2,204,33154,319577,4877831,0,false,set_unordered,basic,trivial,false,100
2,217,34600,331535,5045502,0,false,set_unordered,basic,trivial,false,100
2,402,65368,633123,9537658,0,false,set_unordered,basic,trivial,false,100
2,1121,176322,1770169,26658149,0,false,set_unordered,basic,trivial,false,100
2,561,90988,883384,13357411,0,false,set_unordered,basic,trivial,false,100
2,193,31836,303070,4562952,0,false,set_unordered,basic,trivial,false,100
2,612,99184,951134,14291069,0,false,set_unordered,basic,trivial,false,100
2,991,164384,1573806,23918315,0,false,set_unordered,basic,trivial,false,100
2,243,31143,362717,5562841,0,false,set_unordered,basic,trivial,true,125
2,1148,156622,1786864,26647429,0,false,set_unordered,basic,trivial,true,125
2,6887,983594,10522447,160848705,0,false,set_unordered,basic,trivial,true,125
2,872,114499,1341648,19995649,0,false,set_unordered,basic,trivial,true,125
2,998,142204,1552219,23364475,0,false,set_unordered,basic,trivial,true,125
2,707,98838,1070801,16194194,0,false,set_unordered,basic,trivial,true,125
2,2764,351960,4128657,62091669,0,false,set_unordered,basic,trivial,true,125
2,1243,172050,1908168,28852001,0,false,set_unordered,basic,trivial,true,125
2,4458,611784,6856670,104859741,0,false,set_unordered,basic,trivial,true,125
2,76,10240,115672,1734153,0,false,set_unordered,basic,trivial,true,125
2,2051,289904,3118045,47038905,0,false,set_unordered,basic,trivial,false,125
2,4164,578118,6431455,96228157,0,false,set_unordered,basic,trivial,false,125
2,1512,210808,2378291,35208771,0,false,set_unordered,basic,trivial,false,125
2,2673,369322,4145316,61279714,0,false,set_unordered,basic,trivial,false,125
2,5333,761148,8276296,123543856,0,false,set_unordered,basic,trivial,false,125
2,2026,274542,3170014,47099845,0,false,set_unordered,basic,trivial,false,125
2,3663,513066,5538033,83791171,0,false,set_unordered,basic,trivial,false,125
2,5118,732056,7837788,118141605,0,false,set_unordered,basic,trivial,false,125
2,2169,311176,3366023,50133758,0,false,set_unordered,basic,trivial,false,125
2,1752,242154,2718320,40360752,0,false,set_unordered,basic,trivial,false,125
1,0,160,946,15219,0,false,set_unordered,basic,random,true,50
1,0,245,1418,22923,0,false,set_unordered,basic,random,true,50
1,0,120,668,10909,0,false,set_unordered,basic,random,true,50
1,1,395,2302,36881,0,false,set_unordered,basic,random,true,50
1,1,302,1847,29440,0,false,set_unordered,basic,random,true,50
1,0,201,1245,19853,0,false,set_unordered,basic,random,true,50
1,0,73,477,7587,0,false,set_unordered,basic,random,true,50
1,0,8,42,654,0,false,set_unordered,basic,random,true,50
1,0,112,632,10288,0,false,set_unordered,basic,random,true,50
1,1,446,2733,44373,0,false,set_unordered,basic,random,true,50
1,1,448,2595,41983,0,false,set_unordered,basic,random,false,50
1,2,554,3575,56165,0,false,set_unordered,basic,random,false,50
1,1,382,2432,38486,0,false,set_unordered,basic,random,false,50
1,1,408,2456,39961,0,false,set_unordered,basic,random,false,50
1,0,226,1322,21646,0,false,set_unordered,basic,random,false,50
1,1,444,2584,41628,0,false,set_unordered,basic,random,false,50
1,4,1108,6335,106276,0,false,set_unordered,basic,random,false,50
1,1,514,2989,49954,0,false,set_unordered,basic,random,false,50
1,2,550,3503,55460,0,false,set_unordered,basic,random,false,50
1,2,602,4108,64128,0,false,set_unordered,basic,random,false,50
1,0,68,338,5603,0,false,set_unordered,basic,random,true,75
1,0,21,118,1847,0,false,set_unordered,basic,random,true,75
1,8,1701,13997,212351,0,false,set_unordered,basic,random,true,75
1,36,7658,61708,960236,0,false,set_unordered,basic,random,true,75
1,8,1868,14928,228735,0,false,set_unordered,basic,random,true,75
1,5,1218,9771,151014,0,false,set_unordered,basic,random,true,75
1,7,1471,12022,187364,0,false,set_unordered,basic,random,true,75
1,2,540,4253,66525,0,false,set_unordered,basic,random,true,75
1,0,75,531,8259,0,false,set_unordered,basic,random,true,75
1,14,3121,24996,384045,0,false,set_unordered,basic,random,true,75
1,24,5166,41725,644960,0,false,set_unordered,basic,random,false,75
1,23,5048,39620,620919,0,false,set_unordered,basic,random,false,75
1,48,9964,83275,1277050,0,false,set_unordered,basic,random,false,75
1,32,7128,55595,869980,0,false,set_unordered,basic,random,false,75
1,36,7698,63751,963467,0,false,set_unordered,basic,random,false,75
1,33,7444,58027,898602,0,false,set_unordered,basic,random,false,75
1,23,4972,40460,623618,0,false,set_unordered,basic,random,false,75
1,20,4316,35060,544008,0,false,set_unordered,basic,random,false,75
1,25,5658,43284,674005,0,false,set_unordered,basic,random,false,75
1,34,7370,58582,914593,0,false,set_unordered,basic,random,false,75
2,132,24343,230081,3473600,0,false,set_unordered,basic,random,true,100
2,76,13656,130831,1994983,0,false,set_unordered,basic,random,true,100
2,40,7939,73272,1098583,0,false,set_unordered,basic,random,true,100
2,1,185,1721,26806,0,false,set_unordered,basic,random,true,100
2,80,14388,139568,2105469,0,false,set_unordered,basic,random,true,100
2,33,6393,57892,878914,0,false,set_unordered,basic,random,true,100
2,120,22286,203639,3107305,0,false,set_unordered,basic,random,true,100
2,294,53394,527525,7755226,0,false,set_unordered,basic,random,true,100
2,123,21824,214577,3251002,0,false,set_unordered,basic,random,true,100
2,24,4306,43133,652096,0,false,set_unordered,basic,random,true,100
2,205,37500,356964,5363159,0,false,set_unordered,basic,random,false,100
2,325,58144,552340,8298345,0,false,set_unordered,basic,random,false,100
2,224,41814,386681,5917004,0,false,set_unordered,basic,random,false,100
2,325,60564,558152,8565499,0,false,set_unordered,basic,random,false,100
2,179,33046,301288,4556689,0,false,set_unordered,basic,random,false,100
2,389,70558,691475,10394837,0,false,set_unordered,basic,random,false,100
2,219,40212,392006,5789681,0,false,set_unordered,basic,random,false,100
2,204,37340,351240,5290191,0,false,set_unordered,basic,random,false,100
2,366,66656,639973,9584640,0,false,set_unordered,basic,random,false,100
2,386,71460,675168,10210149,0,false,set_unordered,basic,random,false,100
2,2353,380230,4104220,62204063,0,false,set_unordered,basic,random,true,125
2,462,74604,813696,12107651,0,false,set_unordered,basic,random,true,125
2,2366,375585,4050132,61014412,0,false,set_unordered,basic,random,true,125
2,451,69899,777381,11570507,0,false,set_unordered,basic,random,true,125
2,484,78927,820448,12497334,0,false,set_unordered,basic,random,true,125
2,34,5281,59875,888664,0,false,set_unordered,basic,random,true,125
2,238,37876,416656,6217796,0,false,set_unordered,basic,random,true,125
2,220,34108,378588,5598712,0,false,set_unordered,basic,random,true,125
2,1051,167025,1822629,27470972,0,false,set_unordered,basic,random,true,125
2,1259,193417,2165023,32043198,0,false,set_unordered,basic,random,true,125
2,1676,271204,2929677,43773276,0,false,set_unordered,basic,random,false,125
2,2872,446718,4844481,72826275,0,false,set_unordered,basic,random,false,125
2,4321,691266,7617924,114339365,0,false,set_unordered,basic,random,false,125
2,3168,503984,5475766,81671667,0,false,set_unordered,basic,random,false,125
2,2549,407510,4347678,64583842,0,false,set_unordered,basic,random,false,125
2,2928,452502,4943267,73926912,0,false,set_unordered,basic,random,false,125
2,1788,281348,3017444,45406522,0,false,set_unordered,basic,random,false,125
2,1240,199634,2076012,31438737,0,false,set_unordered,basic,random,false,125
2,1502,244140,2596206,38824955,0,false,set_unordered,basic,random,false,125
2,4410,694836,7590931,113502148,0,false,set_unordered,basic,random,false,125
1,0,89,797,11772,0,false,set_unordered,basic,JW_static,true,50
1,0,21,108,1725,0,false,set_unordered,basic,JW_static,true,50
1,0,152,871,13677,0,false,set_unordered,basic,JW_static,true,50
1,0,42,237,3651,0,false,set_unordered,basic,JW_static,true,50
1,0,146,940,14664,0,false,set_unordered,basic,JW_static,true,50
1,0,36,162,2615,0,false,set_unordered,basic,JW_static,true,50
1,0,9,48,755,0,false,set_unordered,basic,JW_static,true,50
1,0,20,94,1504,0,false,set_unordered,basic,JW_static,true,50
1,0,108,614,9751,0,false,set_unordered,basic,JW_static,true,50
1,0,106,752,11256,0,false,set_unordered,basic,JW_static,true,50
1,0,100,605,9680,0,false,set_unordered,basic,JW_static,false,50
1,0,74,683,9947,0,false,set_unordered,basic,JW_static,false,50
1,0,172,1037,15901,0,false,set_unordered,basic,JW_static,false,50
1,0,90,704,10530,0,false,set_unordered,basic,JW_static,false,50
1,0,74,566,8735,0,false,set_unordered,basic,JW_static,false,50
1,0,98,698,10705,0,false,set_unordered,basic,JW_static,false,50
1,0,92,647,9654,0,false,set_unordered,basic,JW_static,false,50
1,0,106,688,10699,0,false,set_unordered,basic,JW_static,false,50
1,0,128,784,12170,0,false,set_unordered,basic,JW_static,false,50
1,0,82,627,9412,0,false,set_unordered,basic,JW_static,false,50
1,0,70,455,6623,0,false,set_unordered,basic,JW_static,true,75
1,2,362,3718,52855,0,false,set_unordered,basic,JW_static,true,75
1,9,1519,13134,192533,0,false,set_unordered,basic,JW_static,true,75
1,0,64,490,7254,0,false,set_unordered,basic,JW_static,true,75
1,0,32,205,3026,0,false,set_unordered,basic,JW_static,true,75
1,4,714,6420,94160,0,false,set_unordered,basic,JW_static,true,75
1,1,271,2431,35434,0,false,set_unordered,basic,JW_static,true,75
1,0,19,95,1501,0,false,set_unordered,basic,JW_static,true,75
1,1,289,2854,40896,0,false,set_unordered,basic,JW_static,true,75
1,0,82,809,11669,0,false,set_unordered,basic,JW_static,true,75
1,2,462,4820,68488,0,false,set_unordered,basic,JW_static,false,75
1,1,258,2364,35798,0,false,set_unordered,basic,JW_static,false,75
1,10,1952,17507,250639,0,false,set_unordered,basic,JW_static,false,75
1,2,476,4156,60901,0,false,set_unordered,basic,JW_static,false,75
1,5,972,9150,129701,0,false,set_unordered,basic,JW_static,false,75
1,3,572,5640,80181,0,false,set_unordered,basic,JW_static,false,75
1,5,956,8368,119339,0,false,set_unordered,basic,JW_static,false,75
1,2,438,4039,59843,0,false,set_unordered,basic,JW_static,false,75
1,2,604,4706,69725,0,false,set_unordered,basic,JW_static,false,75
1,3,552,5221,76402,0,false,set_unordered,basic,JW_static,false,75
2,6,904,9023,128684,0,false,set_unordered,basic,JW_static,true,100
2,7,1169,11447,163750,0,false,set_unordered,basic,JW_static,true,100
2,3,522,5361,75297,0,false,set_unordered,basic,JW_static,true,100
2,1,174,1656,24214,0,false,set_unordered,basic,JW_static,true,100
2,4,558,6964,97113,0,false,set_unordered,basic,JW_static,true,100
2,8,1020,13031,179464,0,false,set_unordered,basic,JW_static,true,100
2,1,201,2142,30243,0,false,set_unordered,basic,JW_static,true,100
2,24,3256,38135,528606,0,false,set_unordered,basic,JW_static,true,100
2,1,259,3005,41792,0,false,set_unordered,basic,JW_static,true,100
2,0,76,402,6282,0,false,set_unordered,basic,JW_static,true,100
2,16,2386,27185,383500,0,false,set_unordered,basic,JW_static,false,100
2,40,6340,70159,989102,0,false,set_unordered,basic,JW_static,false,100
2,13,2164,22652,325911,0,false,set_unordered,basic,JW_static,false,100
2,16,2652,27964,402737,0,false,set_unordered,basic,JW_static,false,100
2,11,1950,20109,291524,0,false,set_unordered,basic,JW_static,false,100
2,29,4478,52399,726745,0,false,set_unordered,basic,JW_static,false,100
2,39,6378,68900,969255,0,false,set_unordered,basic,JW_static,false,100
2,22,3746,38244,550771,0,false,set_unordered,basic,JW_static,false,100
2,50,8040,84855,1198117,0,false,set_unordered,basic,JW_static,false,100
2,16,2644,29392,420191,0,false,set_unordered,basic,JW_static,false,100
2,6,668,9232,129231,0,false,set_unordered,basic,JW_static,true,125
2,72,8840,108705,1501403,0,false,set_unordered,basic,JW_static,true,125
2,50,6183,77195,1089740,0,false,set_unordered,basic,JW_static,true,125
2,18,2190,28391,386067,0,false,set_unordered,basic,JW_static,true,125
2,18,2171,28640,398678,0,false,set_unordered,basic,JW_static,true,125
2,95,11744,145903,2018218,0,false,set_unordered,basic,JW_static,true,125
2,30,3496,46537,652088,0,false,set_unordered,basic,JW_static,true,125
2,16,1920,25046,345933,0,false,set_unordered,basic,JW_static,true,125
2,0,39,359,5235,0,false,set_unordered,basic,JW_static,true,125
2,59,6934,88072,1241046,0,false,set_unordered,basic,JW_static,true,125
2,88,11338,145524,2069967,0,false,set_unordered,basic,JW_static,false,125
2,68,9212,116881,1638276,0,false,set_unordered,basic,JW_static,false,125
2,51,6526,89047,1223250,0,false,set_unordered,basic,JW_static,false,125
2,54,7610,94265,1317453,0,false,set_unordered,basic,JW_static,false,125
2,70,9208,121221,1695161,0,false,set_unordered,basic,JW_static,false,125
2,76,10042,130984,1833815,0,false,set_unordered,basic,JW_static,false,125
2,42,5544,72923,1031927,0,false,set_unordered,basic,JW_static,false,125
2,38,5030,66766,930911,0,false,set_unordered,basic,JW_static,false,125
2,33,4598,55729,795788,0,false,set_unordered,basic,JW_static,false,125
2,181,24238,316911,4426283,0,false,set_unordered,basic,JW_static,false,125
1,0,87,675,10569,0,false,set_unordered,basic,VSIDS,true,50
1,1,366,2237,35960,0,false,set_unordered,basic,VSIDS,true,50
1,2,642,3617,59862,0,false,set_unordered,basic,VSIDS,true,50
1,0,126,738,11688,0,false,set_unordered,basic,VSIDS,true,50
1,0,20,63,1076,0,false,set_unordered,basic,VSIDS,true,50
1,0,22,83,1452,0,false,set_unordered,basic,VSIDS,true,50
1,0,62,396,6451,0,false,set_unordered,basic,VSIDS,true,50
1,0,154,943,15492,0,false,set_unordered,basic,VSIDS,true,50
1,0,205,1133,18483,0,false,set_unordered,basic,VSIDS,true,50
1,3,826,5567,87611,0,false,set_unordered,basic,VSIDS,true,50
1,1,450,2880,45791,0,false,set_unordered,basic,VSIDS,false,50
1,2,630,3799,61175,0,false,set_unordered,basic,VSIDS,false,50
1,2,558,3548,55933,0,false,set_unordered,basic,VSIDS,false,50
1,1,356,2584,40562,0,false,set_unordered,basic,VSIDS,false,50
1,2,640,4073,65494,0,false,set_unordered,basic,VSIDS,false,50
1,3,790,5106,80593,0,false,set_unordered,basic,VSIDS,false,50
1,2,654,3924,65274,0,false,set_unordered,basic,VSIDS,false,50
1,3,854,4958,83049,0,false,set_unordered,basic,VSIDS,false,50
1,3,782,4984,80329,0,false,set_unordered,basic,VSIDS,false,50
1,3,730,4555,72498,0,false,set_unordered,basic,VSIDS,false,50
1,0,40,123,2287,0,false,set_unordered,basic,VSIDS,true,75
1,45,8668,70976,1090519,0,false,set_unordered,basic,VSIDS,true,75
1,5,1037,8080,123674,0,false,set_unordered,basic,VSIDS,true,75
1,0,149,1371,20888,0,false,set_unordered,basic,VSIDS,true,75
1,6,1281,9694,150987,0,false,set_unordered,basic,VSIDS,true,75
1,24,4562,36207,560158,0,false,set_unordered,basic,VSIDS,true,75
1,23,4472,36223,565154,0,false,set_unordered,basic,VSIDS,true,75
1,0,106,789,11988,0,false,set_unordered,basic,VSIDS,true,75
1,0,113,925,14020,0,false,set_unordered,basic,VSIDS,true,75
1,4,712,6218,94879,0,false,set_unordered,basic,VSIDS,true,75
1,24,4574,37240,571426,0,false,set_unordered,basic,VSIDS,false,75
1,30,5878,45483,719919,0,false,set_unordered,basic,VSIDS,false,75
1,45,8592,71601,1098505,0,false,set_unordered,basic,VSIDS,false,75
1,25,4822,38891,608611,0,false,set_unordered,basic,VSIDS,false,75
1,19,3724,30974,467870,0,false,set_unordered,basic,VSIDS,false,75
1,27,5230,43008,657797,0,false,set_unordered,basic,VSIDS,false,75
1,24,4520,37834,577428,0,false,set_unordered,basic,VSIDS,false,75
1,32,6008,48119,747095,0,false,set_unordered,basic,VSIDS,false,75
1,24,4728,37375,578631,0,false,set_unordered,basic,VSIDS,false,75
1,19,3662,29624,461595,0,false,set_unordered,basic,VSIDS,false,75
2,155,24011,232721,3540003,0,false,set_unordered,basic,VSIDS,true,100
2,185,28922,280916,4287106,0,false,set_unordered,basic,VSIDS,true,100
2,146,22784,224124,3397001,0,false,set_unordered,basic,VSIDS,true,100
2,30,4977,47653,723922,0,false,set_unordered,basic,VSIDS,true,100
2,22,3473,32624,501809,0,false,set_unordered,basic,VSIDS,true,100
2,2,372,3526,52858,0,false,set_unordered,basic,VSIDS,true,100
2,221,35521,338659,5150987,0,false,set_unordered,basic,VSIDS,true,100
2,288,46304,452571,6697049,0,false,set_unordered,basic,VSIDS,true,100
2,20,3059,32161,483383,0,false,set_unordered,basic,VSIDS,true,100
2,1,310,3090,46506,0,false,set_unordered,basic,VSIDS,true,100
2,178,28278,272489,4091891,0,false,set_unordered,basic,VSIDS,false,100
2,226,35708,357002,5290717,0,false,set_unordered,basic,VSIDS,false,100
2,361,57644,537456,8274672,0,false,set_unordered,basic,VSIDS,false,100
2,247,40100,370311,5703702,0,false,set_unordered,basic,VSIDS,false,100
2,358,57184,541204,8225302,0,false,set_unordered,basic,VSIDS,false,100
2,428,63968,653152,9753118,0,false,set_unordered,basic,VSIDS,false,100
2,292,46022,450303,6722272,0,false,set_unordered,basic,VSIDS,false,100
2,203,32258,314050,4701595,0,false,set_unordered,basic,VSIDS,false,100
2,225,34840,345912,5161563,0,false,set_unordered,basic,VSIDS,false,100
2,246,38568,374906,5612147,0,false,set_unordered,basic,VSIDS,false,100
2,1625,214409,2396488,36163103,0,false,set_unordered,basic,VSIDS,true,125
2,741,97372,1100242,16231472,0,false,set_unordered,basic,VSIDS,true,125
2,207,28514,309004,4688138,0,false,set_unordered,basic,VSIDS,true,125
2,68,9238,105914,1560221,0,false,set_unordered,basic,VSIDS,true,125
2,422,57769,653247,9768044,0,false,set_unordered,basic,VSIDS,true,125
2,566,75472,860029,12776009,0,false,set_unordered,basic,VSIDS,true,125
2,3017,399114,4508937,67163471,0,false,set_unordered,basic,VSIDS,true,125
2,230,31945,344672,5155133,0,false,set_unordered,basic,VSIDS,true,125
2,1445,193216,2144721,32278816,0,false,set_unordered,basic,VSIDS,true,125
2,79,10305,120178,1763222,0,false,set_unordered,basic,VSIDS,true,125
2,1803,244012,2700751,40340171,0,false,set_unordered,basic,VSIDS,false,125
2,2063,273928,3078631,45893506,0,false,set_unordered,basic,VSIDS,false,125
2,2181,286456,3262962,48657576,0,false,set_unordered,basic,VSIDS,false,125
2,1748,236638,2603982,38837689,0,false,set_unordered,basic,VSIDS,false,125
2,853,111910,1274710,18661990,0,false,set_unordered,basic,VSIDS,false,125
2,2161,279496,3197222,47460067,0,false,set_unordered,basic,VSIDS,false,125
2,2017,273320,3013148,45130336,0,false,set_unordered,basic,VSIDS,false,125
2,1848,252178,2730110,41246513,0,false,set_unordered,basic,VSIDS,false,125
2,1693,228286,2516992,37205376,0,false,set_unordered,basic,VSIDS,false,125
2,2623,333722,3694959,54982712,0,false,set_unordered,basic,VSIDS,false,125
1,1,262,1617,26083,0,false,set_unordered,counting,trivial,true,50
1,0,178,943,15699,0,false,set_unordered,counting,trivial,true,50
1,1,294,1566,26293,0,false,set_unordered,counting,trivial,true,50
1,3,828,4702,75373,0,false,set_unordered,counting,trivial,true,50
1,0,14,83,1320,0,false,set_unordered,counting,trivial,true,50
1,0,116,580,9838,0,false,set_unordered,counting,trivial,true,50
1,0,55,363,5688,0,false,set_unordered,counting,trivial,true,50
1,2,495,3024,49686,0,false,set_unordered,counting,trivial,true,50
1,1,330,1993,32379,0,false,set_unordered,counting,trivial,true,50
1,2,559,3351,54180,0,false,set_unordered,counting,trivial,true,50
1,4,992,6334,100377,0,false,set_unordered,counting,trivial,false,50
1,2,578,3492,56580,0,false,set_unordered,counting,trivial,false,50
1,4,1042,6027,98258,0,false,set_unordered,counting,trivial,false,50
1,2,454,2947,47407,0,false,set_unordered,counting,trivial,false,50
1,1,476,2770,45003,0,false,set_unordered,counting,trivial,false,50
1,2,634,4143,66097,0,false,set_unordered,counting,trivial,false,50
1,1,370,2108,35245,0,false,set_unordered,counting,trivial,false,50
1,2,440,2846,46835,0,false,set_unordered,counting,trivial,false,50
1,6,1256,8371,134882,0,false,set_unordered,counting,trivial,false,50
1,3,846,5338,85877,0,false,set_unordered,counting,trivial,false,50
1,0,27,169,2604,0,false,set_unordered,counting,trivial,true,75
1,10,1867,15831,245191,0,false,set_unordered,counting,trivial,true,75
1,14,2597,21382,326114,0,false,set_unordered,counting,trivial,true,75
1,10,1978,15255,242060,0,false,set_unordered,counting,trivial,true,75
1,1,321,2479,38774,0,false,set_unordered,counting,trivial,true,75
1,11,2191,17320,265452,0,false,set_unordered,counting,trivial,true,75
1,2,477,3993,61769,0,false,set_unordered,counting,trivial,true,75
1,3,718,5772,90347,0,false,set_unordered,counting,trivial,true,75
1,6,1216,9644,149987,0,false,set_unordered,counting,trivial,true,75
1,7,1277,10816,166736,0,false,set_unordered,counting,trivial,true,75
1,15,2612,22712,340662,0,false,set_unordered,counting,trivial,false,75
1,26,4666,38493,591603,0,false,set_unordered,counting,trivial,false,75
1,69,13158,105406,1634950,0,false,set_unordered,counting,trivial,false,75
1,285,52744,424644,6862467,0,false,set_unordered,counting,trivial,false,75
1,108,19458,159956,2484322,0,false,set_unordered,counting,trivial,false,75
1,41,8044,63481,973868,0,false,set_unordered,counting,trivial,false,75
1,62,12408,91976,1458762,0,false,set_unordered,counting,trivial,false,75
1,65,12480,95997,1522176,0,false,set_unordered,counting,trivial,false,75
1,60,11348,89933,1396974,0,false,set_unordered,counting,trivial,false,75
1,86,15060,129382,2032951,0,false,set_unordered,counting,trivial,false,75
2,57,9231,87092,1301412,0,false,set_unordered,counting,trivial,true,100
2,348,53426,533199,8022880,0,false,set_unordered,counting,trivial,true,100
2,264,42230,405704,6129621,0,false,set_unordered,counting,trivial,true,100
2,3,521,4711,72177,0,false,set_unordered,counting,trivial,true,100
2,30,4908,45801,704328,0,false,set_unordered,counting,trivial,true,100
2,164,25442,253442,3765943,0,false,set_unordered,counting,trivial,true,100
2,260,43300,384588,5947471,0,false,set_unordered,counting,trivial,true,100
2,262,39286,408276,5964100,0,false,set_unordered,counting,trivial,true,100
2,110,16315,167188,2527011,0,false,set_unordered,counting,trivial,true,100
2,63,9878,95289,1456803,0,false,set_unordered,counting,trivial,true,100
2,662,108470,979700,14980457,0,false,set_unordered,counting,trivial,false,100
2,228,35906,349130,5220834,0,false,set_unordered,counting,trivial,false,100
2,1016,164272,1495681,23374843,0,false,set_unordered,counting,trivial,false,100
2,1810,314316,2619115,41755216,0,false,set_unordered,counting,trivial,false,100
2,1372,226334,2044739,31556041,0,false,set_unordered,counting,trivial,false,100
2,907,138220,1382793,20813987,0,false,set_unordered,counting,trivial,false,100
2,429,67400,659325,9803559,0,false,set_unordered,counting,trivial,false,100
2,222,34586,334081,5002838,0,false,set_unordered,counting,trivial,false,100
2,272,42782,415279,6188258,0,false,set_unordered,counting,trivial,false,100
2,606,94598,906329,13728662,0,false,set_unordered,counting,trivial,false,100
2,1506,198797,2206563,33355291,0,false,set_unordered,counting,trivial,true,125
2,168,23726,252819,3749551,0,false,set_unordered,counting,trivial,true,125
2,2116,291039,3146514,47834901,0,false,set_unordered,counting,trivial,true,125
2,2383,314214,3627073,53862331,0,false,set_unordered,counting,trivial,true,125
2,574,77645,858900,13022088,0,false,set_unordered,counting,trivial,true,125
2,1613,198420,2198322,32997866,0,false,set_unordered,counting,trivial,true,125
2,2633,347882,3865548,58325504,0,false,set_unordered,counting,trivial,true,125
2,2623,359745,3878962,59306348,0,false,set_unordered,counting,trivial,true,125
2,4361,576230,6306846,97707210,0,false,set_unordered,counting,trivial,true,125
2,31,4365,46620,700349,0,false,set_unordered,counting,trivial,true,125
2,1368,192528,1996451,30031270,0,false,set_unordered,counting,trivial,false,125
2,3159,419728,4752628,70364129,0,false,set_unordered,counting,trivial,false,125
2,6184,822098,9131436,138051930,0,false,set_unordered,counting,trivial,false,125
2,4705,622398,6996831,105262110,0,false,set_unordered,counting,trivial,false,125
2,4566,627426,6780873,101391165,0,false,set_unordered,counting,trivial,false,125
2,2529,329194,3747682,55634629,0,false,set_unordered,counting,trivial,false,125
2,1006,140174,1504116,22835391,0,false,set_unordered,counting,trivial,false,125
