value,?1,counter,?2,?3,ratio,?5,cdcl,adjacency,clause,decision,sat
44021025,,instructions:u,7129297,100.00,,,true,set_unordered,basic,random,true
14525502,,L1-dcache-loads:u,7129297,100.00,,,true,set_unordered,basic,random,true
563744,,L1-dcache-load-misses:u,7129297,100.00,3.88,of all L1-dcache accesses,true,set_unordered,basic,random,true
9595921,,branches:u,7129297,100.00,,,true,set_unordered,basic,random,true
193615,,branch-misses:u,7129297,100.00,2.02,of all branches,true,set_unordered,basic,random,true
753,,page-faults:u,7128015,100.00,,,true,set_unordered,basic,random,true
3187971310,,instructions:u,746120963,100.00,,,true,set_unordered,basic,random,false
1319222545,,L1-dcache-loads:u,746120963,100.00,,,true,set_unordered,basic,random,false
95471116,,L1-dcache-load-misses:u,746120963,100.00,7.24,of all L1-dcache accesses,true,set_unordered,basic,random,false
831287879,,branches:u,746120963,100.00,,,true,set_unordered,basic,random,false
40388288,,branch-misses:u,746120963,100.00,4.86,of all branches,true,set_unordered,basic,random,false
1335,,page-faults:u,746117700,100.00,,,true,set_unordered,basic,random,false
10915296177,,instructions:u,2672326942,100.00,,,true,set_unordered,basic,random,false
4549802856,,L1-dcache-loads:u,2672326942,100.00,,,true,set_unordered,basic,random,false
323325212,,L1-dcache-load-misses:u,2672326942,100.00,7.11,of all L1-dcache accesses,true,set_unordered,basic,random,false
2901225496,,branches:u,2672326942,100.00,,,true,set_unordered,basic,random,false
151515140,,branch-misses:u,2672326942,100.00,5.22,of all branches,true,set_unordered,basic,random,false
2289,,page-faults:u,2672318470,100.00,,,true,set_unordered,basic,random,false
2523739354,,instructions:u,582778803,100.00,,,true,set_unordered,basic,random,false
1042165390,,L1-dcache-loads:u,582778803,100.00,,,true,set_unordered,basic,random,false
75465161,,L1-dcache-load-misses:u,582778803,100.00,7.24,of all L1-dcache accesses,true,set_unordered,basic,random,false
655199014,,branches:u,582778803,100.00,,,true,set_unordered,basic,random,false
31761168,,branch-misses:u,582778803,100.00,4.85,of all branches,true,set_unordered,basic,random,false
1281,,page-faults:u,582772038,100.00,,,true,set_unordered,basic,random,false
1637143401,,instructions:u,370442410,100.00,,,true,set_unordered,basic,random,false
672212954,,L1-dcache-loads:u,370442410,100.00,,,true,set_unordered,basic,random,false
47510299,,L1-dcache-load-misses:u,370442410,100.00,7.07,of all L1-dcache accesses,true,set_unordered,basic,random,false
423291385,,branches:u,370442410,100.00,,,true,set_unordered,basic,random,false
19748041,,branch-misses:u,370442410,100.00,4.67,of all branches,true,set_unordered,basic,random,false
1109,,page-faults:u,370438045,100.00,,,true,set_unordered,basic,random,false
3382202621,,instructions:u,792762965,100.00,,,true,set_unordered,basic,random,false
1397441885,,L1-dcache-loads:u,792762965,100.00,,,true,set_unordered,basic,random,false
98322325,,L1-dcache-load-misses:u,792762965,100.00,7.04,of all L1-dcache accesses,true,set_unordered,basic,random,false
887985267,,branches:u,792762965,100.00,,,true,set_unordered,basic,random,false
44362580,,branch-misses:u,792762965,100.00,5.00,of all branches,true,set_unordered,basic,random,false
1331,,page-faults:u,792756339,100.00,,,true,set_unordered,basic,random,false
62367420,,instructions:u,10475406,100.00,,,true,set_unordered,basic,JW_static,true
22145296,,L1-dcache-loads:u,10475406,100.00,,,true,set_unordered,basic,JW_static,true
937616,,L1-dcache-load-misses:u,10475406,100.00,4.23,of all L1-dcache accesses,true,set_unordered,basic,JW_static,true
13924702,,branches:u,10475406,100.00,,,true,set_unordered,basic,JW_static,true
355511,,branch-misses:u,10475406,100.00,2.55,of all branches,true,set_unordered,basic,JW_static,true
755,,page-faults:u,10473924,100.00,,,true,set_unordered,basic,JW_static,true
51771131,,instructions:u,8490661,100.00,,,true,set_unordered,basic,JW_static,true
17797238,,L1-dcache-loads:u,8490661,100.00,,,true,set_unordered,basic,JW_static,true
701125,,L1-dcache-load-misses:u,8490661,100.00,3.94,of all L1-dcache accesses,true,set_unordered,basic,JW_static,true
11370645,,branches:u,8490661,100.00,,,true,set_unordered,basic,JW_static,true
260188,,branch-misses:u,8490661,100.00,2.29,of all branches,true,set_unordered,basic,JW_static,true
757,,page-faults:u,8489486,100.00,,,true,set_unordered,basic,JW_static,true
43042026,,instructions:u,7219130,100.00,,,true,set_unordered,basic,JW_static,true
14253758,,L1-dcache-loads:u,7219130,100.00,,,true,set_unordered,basic,JW_static,true
531190,,L1-dcache-load-misses:u,7219130,100.00,3.73,of all L1-dcache accesses,true,set_unordered,basic,JW_static,true
9211586,,branches:u,7219130,100.00,,,true,set_unordered,basic,JW_static,true
179887,,branch-misses:u,7219130,100.00,1.95,of all branches,true,set_unordered,basic,JW_static,true
755,,page-faults:u,7217720,100.00,,,true,set_unordered,basic,JW_static,true
33212971,,instructions:u,5376880,100.00,,,true,set_unordered,basic,JW_static,true
10267405,,L1-dcache-loads:u,5376880,100.00,,,true,set_unordered,basic,JW_static,true
318830,,L1-dcache-load-misses:u,5376880,100.00,3.11,of all L1-dcache accesses,true,set_unordered,basic,JW_static,true
6823240,,branches:u,5376880,100.00,,,true,set_unordered,basic,JW_static,true
99131,,branch-misses:u,5376880,100.00,1.45,of all branches,true,set_unordered,basic,JW_static,true
756,,page-faults:u,5375641,100.00,,,true,set_unordered,basic,JW_static,true
49241030,,instructions:u,8298696,100.00,,,true,set_unordered,basic,JW_static,true
16815520,,L1-dcache-loads:u,8298696,100.00,,,true,set_unordered,basic,JW_static,true
644995,,L1-dcache-load-misses:u,8298696,100.00,3.84,of all L1-dcache accesses,true,set_unordered,basic,JW_static,true
10744526,,branches:u,8298696,100.00,,,true,set_unordered,basic,JW_static,true
236326,,branch-misses:u,8298696,100.00,2.20,of all branches,true,set_unordered,basic,JW_static,true
750,,page-faults:u,8295090,100.00,,,true,set_unordered,basic,JW_static,true
119375419,,instructions:u,22335277,100.00,,,true,set_unordered,basic,JW_static,false
45006693,,L1-dcache-loads:u,22335277,100.00,,,true,set_unordered,basic,JW_static,false
2399820,,L1-dcache-load-misses:u,22335277,100.00,5.33,of all L1-dcache accesses,true,set_unordered,basic,JW_static,false
28421351,,branches:u,22335277,100.00,,,true,set_unordered,basic,JW_static,false
914291,,branch-misses:u,22335277,100.00,3.22,of all branches,true,set_unordered,basic,JW_static,false
756,,page-faults:u,22330197,100.00,,,true,set_unordered,basic,JW_static,false
278662640,,instructions:u,55652417,100.00,,,true,set_unordered,basic,JW_static,false
110579679,,L1-dcache-loads:u,55652417,100.00,,,true,set_unordered,basic,JW_static,false
6759325,,L1-dcache-load-misses:u,55652417,100.00,6.11,of all L1-dcache accesses,true,set_unordered,basic,JW_static,false
68568497,,branches:u,55652417,100.00,,,true,set_unordered,basic,JW_static,false
2598683,,branch-misses:u,55652417,100.00,3.79,of all branches,true,set_unordered,basic,JW_static,false
765,,page-faults:u,55651229,100.00,,,true,set_unordered,basic,JW_static,false
81854346,,instructions:u,14147323,100.00,,,true,set_unordered,basic,JW_static,false
29719630,,L1-dcache-loads:u,14147323,100.00,,,true,set_unordered,basic,JW_static,false
1464578,,L1-dcache-load-misses:u,14147323,100.00,4.93,of all L1-dcache accesses,true,set_unordered,basic,JW_static,false
18952672,,branches:u,14147323,100.00,,,true,set_unordered,basic,JW_static,false
535617,,branch-misses:u,14147323,100.00,2.83,of all branches,true,set_unordered,basic,JW_static,false
762,,page-faults:u,14142749,100.00,,,true,set_unordered,basic,JW_static,false
102985753,,instructions:u,18830750,100.00,,,true,set_unordered,basic,JW_static,false
38288975,,L1-dcache-loads:u,18830750,100.00,,,true,set_unordered,basic,JW_static,false
1966274,,L1-dcache-load-misses:u,18830750,100.00,5.14,of all L1-dcache accesses,true,set_unordered,basic,JW_static,false
24235213,,branches:u,18830750,100.00,,,true,set_unordered,basic,JW_static,false
755182,,branch-misses:u,18830750,100.00,3.12,of all branches,true,set_unordered,basic,JW_static,false
755,,page-faults:u,18824912,100.00,,,true,set_unordered,basic,JW_static,false
55198049,,instructions:u,9487998,100.00,,,true,set_unordered,basic,JW_static,false
19000212,,L1-dcache-loads:u,9487998,100.00,,,true,set_unordered,basic,JW_static,false
805891,,L1-dcache-load-misses:u,9487998,100.00,4.24,of all L1-dcache accesses,true,set_unordered,basic,JW_static,false
12305129,,branches:u,9487998,100.00,,,true,set_unordered,basic,JW_static,false
289264,,branch-misses:u,9487998,100.00,2.35,of all branches,true,set_unordered,basic,JW_static,false
757,,page-faults:u,9485149,100.00,,,true,set_unordered,basic,JW_static,false
113065436,,instructions:u,19637675,100.00,,,true,set_unordered,basic,VSIDS,true
39621874,,L1-dcache-loads:u,19637675,100.00,,,true,set_unordered,basic,VSIDS,true
1714231,,L1-dcache-load-misses:u,19637675,100.00,4.33,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,true
25666956,,branches:u,19637675,100.00,,,true,set_unordered,basic,VSIDS,true
680009,,branch-misses:u,19637675,100.00,2.65,of all branches,true,set_unordered,basic,VSIDS,true
748,,page-faults:u,19633189,100.00,,,true,set_unordered,basic,VSIDS,true
159251285,,instructions:u,27401415,100.00,,,true,set_unordered,basic,VSIDS,true
56426150,,L1-dcache-loads:u,27401415,100.00,,,true,set_unordered,basic,VSIDS,true
2519947,,L1-dcache-load-misses:u,27401415,100.00,4.47,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,true
36467084,,branches:u,27401415,100.00,,,true,set_unordered,basic,VSIDS,true
1038090,,branch-misses:u,27401415,100.00,2.85,of all branches,true,set_unordered,basic,VSIDS,true
760,,page-faults:u,27393839,100.00,,,true,set_unordered,basic,VSIDS,true
97614204,,instructions:u,16609553,100.00,,,true,set_unordered,basic,VSIDS,true
33580307,,L1-dcache-loads:u,16609553,100.00,,,true,set_unordered,basic,VSIDS,true
1388697,,L1-dcache-load-misses:u,16609553,100.00,4.14,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,true
21810244,,branches:u,16609553,100.00,,,true,set_unordered,basic,VSIDS,true
535838,,branch-misses:u,16609553,100.00,2.46,of all branches,true,set_unordered,basic,VSIDS,true
756,,page-faults:u,16605899,100.00,,,true,set_unordered,basic,VSIDS,true
38315429,,instructions:u,6200348,100.00,,,true,set_unordered,basic,VSIDS,true
11975498,,L1-dcache-loads:u,6200348,100.00,,,true,set_unordered,basic,VSIDS,true
391864,,L1-dcache-load-misses:u,6200348,100.00,3.27,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,true
8026745,,branches:u,6200348,100.00,,,true,set_unordered,basic,VSIDS,true
128693,,branch-misses:u,6200348,100.00,1.60,of all branches,true,set_unordered,basic,VSIDS,true
756,,page-faults:u,6199137,100.00,,,true,set_unordered,basic,VSIDS,true
67712882,,instructions:u,11291096,100.00,,,true,set_unordered,basic,VSIDS,true
22779178,,L1-dcache-loads:u,11291096,100.00,,,true,set_unordered,basic,VSIDS,true
877000,,L1-dcache-load-misses:u,11291096,100.00,3.85,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,true
14972355,,branches:u,11291096,100.00,,,true,set_unordered,basic,VSIDS,true
335593,,branch-misses:u,11291096,100.00,2.24,of all branches,true,set_unordered,basic,VSIDS,true
754,,page-faults:u,11288067,100.00,,,true,set_unordered,basic,VSIDS,true
185187739,,instructions:u,36787072,100.00,,,true,set_unordered,basic,VSIDS,false
69884439,,L1-dcache-loads:u,36787072,100.00,,,true,set_unordered,basic,VSIDS,false
3864383,,L1-dcache-load-misses:u,36787072,100.00,5.53,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,false
44574021,,branches:u,36787072,100.00,,,true,set_unordered,basic,VSIDS,false
1539281,,branch-misses:u,36787072,100.00,3.45,of all branches,true,set_unordered,basic,VSIDS,false
833,,page-faults:u,36781057,100.00,,,true,set_unordered,basic,VSIDS,false
210854770,,instructions:u,40616124,100.00,,,true,set_unordered,basic,VSIDS,false
80062063,,L1-dcache-loads:u,40616124,100.00,,,true,set_unordered,basic,VSIDS,false
4394335,,L1-dcache-load-misses:u,40616124,100.00,5.49,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,false
50773267,,branches:u,40616124,100.00,,,true,set_unordered,basic,VSIDS,false
1742786,,branch-misses:u,40616124,100.00,3.43,of all branches,true,set_unordered,basic,VSIDS,false
876,,page-faults:u,40608999,100.00,,,true,set_unordered,basic,VSIDS,false
315938693,,instructions:u,63862494,100.00,,,true,set_unordered,basic,VSIDS,false
122414356,,L1-dcache-loads:u,63862494,100.00,,,true,set_unordered,basic,VSIDS,false
7211023,,L1-dcache-load-misses:u,63862494,100.00,5.89,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,false
76835124,,branches:u,63862494,100.00,,,true,set_unordered,basic,VSIDS,false
2786262,,branch-misses:u,63862494,100.00,3.63,of all branches,true,set_unordered,basic,VSIDS,false
1034,,page-faults:u,63849515,100.00,,,true,set_unordered,basic,VSIDS,false
89293914,,instructions:u,15609975,100.00,,,true,set_unordered,basic,VSIDS,false
31699736,,L1-dcache-loads:u,15609975,100.00,,,true,set_unordered,basic,VSIDS,false
1506292,,L1-dcache-load-misses:u,15609975,100.00,4.75,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,false
20518679,,branches:u,15609975,100.00,,,true,set_unordered,basic,VSIDS,false
569584,,branch-misses:u,15609975,100.00,2.78,of all branches,true,set_unordered,basic,VSIDS,false
751,,page-faults:u,15608379,100.00,,,true,set_unordered,basic,VSIDS,false
131556921,,instructions:u,24150367,100.00,,,true,set_unordered,basic,VSIDS,false
48517412,,L1-dcache-loads:u,24150367,100.00,,,true,set_unordered,basic,VSIDS,false
2461993,,L1-dcache-load-misses:u,24150367,100.00,5.07,of all L1-dcache accesses,true,set_unordered,basic,VSIDS,false
31039307,,branches:u,24150367,100.00,,,true,set_unordered,basic,VSIDS,false
1022532,,branch-misses:u,24150367,100.00,3.29,of all branches,true,set_unordered,basic,VSIDS,false
765,,page-faults:u,24145819,100.00,,,true,set_unordered,basic,VSIDS,false
263550041,,instructions:u,48413682,100.00,,,true,set_unordered,counting,trivial,true
107524132,,L1-dcache-loads:u,48413682,100.00,,,true,set_unordered,counting,trivial,true
8168627,,L1-dcache-load-misses:u,48413682,100.00,7.60,of all L1-dcache accesses,true,set_unordered,counting,trivial,true
57001753,,branches:u,48413682,100.00,,,true,set_unordered,counting,trivial,true
1468568,,branch-misses:u,48413682,100.00,2.58,of all branches,true,set_unordered,counting,trivial,true
747,,page-faults:u,48407559,100.00,,,true,set_unordered,counting,trivial,true
1678588765,,instructions:u,347370955,100.00,,,true,set_unordered,counting,trivial,true
730912272,,L1-dcache-loads:u,347370955,100.00,,,true,set_unordered,counting,trivial,true
70060815,,L1-dcache-load-misses:u,347370955,100.00,9.59,of all L1-dcache accesses,true,set_unordered,counting,trivial,true
357980721,,branches:u,347370955,100.00,,,true,set_unordered,counting,trivial,true
9472443,,branch-misses:u,347370955,100.00,2.65,of all branches,true,set_unordered,counting,trivial,true
997,,page-faults:u,347355965,100.00,,,true,set_unordered,counting,trivial,true
777574903,,instructions:u,152658046,100.00,,,true,set_unordered,counting,trivial,true
331560255,,L1-dcache-loads:u,152658046,100.00,,,true,set_unordered,counting,trivial,true
30009375,,L1-dcache-load-misses:u,152658046,100.00,9.05,of all L1-dcache accesses,true,set_unordered,counting,trivial,true
167163807,,branches:u,152658046,100.00,,,true,set_unordered,counting,trivial,true
4445327,,branch-misses:u,152658046,100.00,2.66,of all branches,true,set_unordered,counting,trivial,true
765,,page-faults:u,152641902,100.00,,,true,set_unordered,counting,trivial,true
136757956,,instructions:u,24333784,100.00,,,true,set_unordered,counting,trivial,true
